0,-0.31,-1.11,-0.03
1,-0.31,-1.11,-0.03
2,-0.31,-1.11,-0.03
3,-0.31,-1.11,-0.03
4,-0.31,-1.11,-0.03
5,-0.31,-1.11,-0.03
6,-0.31,-1.11,-0.05
7,-0.31,-1.11,-0.03
8,-0.31,-1.11,-0.03
9,-0.31,-1.11,-0.03
10,-0.31,-1.11,-0.03
11,-0.31,-1.11,-0.03
12,-0.31,-1.11,-0.03
13,-0.31,-1.11,-0.03
14,-0.31,-1.13,-0.03
15,-0.31,-1.11,-0.03
16,-0.31,-1.11,-0.03
17,-0.31,-1.11,-0.03
18,-0.31,-1.11,-0.03
19,-0.31,-1.11,-0.03
20,-0.31,-1.11,-0.03
21,-0.31,-1.13,-0.03
22,-0.33,-1.11,-0.03
23,-0.31,-1.11,-0.03
24,-0.31,-1.11,-0.03
25,-0.31,-1.11,-0.03
26,-0.31,-1.11,-0.03
27,-0.31,-1.11,-0.03
28,-0.31,-1.11,-0.03
29,-0.31,-1.11,-0.03
30,-0.31,-1.13,-0.03
31,-0.31,-1.11,-0.03
32,-0.31,-1.11,-0.03
33,-0.31,-1.11,-0.03
34,-0.31,-1.11,-0.03
35,-0.31,-1.11,-0.03
36,-0.31,-1.11,-0.03
37,-0.31,-1.11,-0.03
38,-0.31,-1.11,-0.03
39,-0.31,-1.11,-0.03
40,-0.31,-1.11,-0.03
41,-0.31,-1.11,-0.03
42,-0.31,-1.13,-0.05
43,-0.31,-1.11,-0.03
44,-0.31,-1.11,-0.03
45,-0.31,-1.11,-0.03
46,-0.31,-1.11,-0.03
47,-0.31,-1.11,-0.03
48,-0.31,-1.13,-0.05
49,-0.31,-1.11,-0.05
50,-0.31,-1.11,-0.03
51,-0.31,-1.11,-0.03
52,-0.31,-1.11,-0.03
53,-0.31,-1.11,-0.03
54,-0.31,-1.11,-0.03
55,-0.31,-1.13,-0.03
56,-0.31,-1.13,-0.03
57,-0.31,-1.11,-0.05
58,-0.31,-1.11,-0.05
59,-0.31,-1.11,-0.03
60,-0.31,-1.11,-0.03
61,-0.31,-1.11,-0.03
62,-0.33,-1.11,-0.03
63,-0.33,-1.11,-0.03
64,-0.31,-1.11,-0.03
65,-0.31,-1.11,-0.03
66,-0.31,-1.11,-0.03
67,-0.31,-1.11,-0.03
68,-0.31,-1.11,-0.03
69,-0.31,-1.11,-0.03
70,-0.33,-1.11,-0.03
71,-0.31,-1.11,-0.03
72,-0.31,-1.11,-0.03
73,-0.31,-1.11,-0.03
74,-0.31,-1.11,-0.03
75,-0.31,-1.11,-0.03
76,-0.33,-1.11,-0.03
77,-0.33,-1.11,-0.05
78,-0.31,-1.11,-0.03
79,-0.31,-1.11,-0.03
80,-0.31,-1.11,-0.03
81,-0.31,-1.11,-0.03
82,-0.31,-1.11,-0.03
83,-0.33,-1.11,-0.05
84,-0.31,-1.13,-0.03
85,-0.31,-1.11,-0.03
86,-0.31,-1.11,-0.03
87,-0.31,-1.11,-0.03
88,-0.31,-1.11,-0.03
89,-0.31,-1.13,-0.03
90,-0.31,-1.11,-0.03
91,-0.31,-1.11,-0.03
92,-0.33,-1.11,-0.03
93,-0.31,-1.11,-0.03
94,-0.31,-1.11,-0.03
95,-0.31,-1.11,-0.03
96,-0.31,-1.11,-0.03
97,-0.31,-1.11,-0.03
98,-0.33,-1.13,-0.03
99,-0.31,-1.11,-0.03
100,-0.31,-1.11,-0.03
101,-0.31,-1.11,-0.03
102,-0.31,-1.11,-0.03
103,-0.31,-1.11,-0.03
104,-0.31,-1.13,-0.03
105,-0.31,-1.11,-0.03
106,-0.31,-1.11,-0.03
107,-0.31,-1.11,-0.03
108,-0.31,-1.11,-0.03
109,-0.31,-1.11,-0.03
110,-0.31,-1.11,-0.03
111,-0.31,-1.13,-0.03
112,-0.31,-1.13,-0.03
113,-0.31,-1.11,-0.05
114,-0.31,-1.11,-0.03
115,-0.31,-1.11,-0.03
116,-0.31,-1.11,-0.03
117,-0.31,-1.11,-0.03
118,-0.31,-1.13,-0.05
119,-0.31,-1.11,-0.03
120,-0.31,-1.11,-0.03
121,-0.31,-1.11,-0.03
122,-0.31,-1.11,-0.03
123,-0.31,-1.11,-0.03
124,-0.31,-1.13,-0.03
125,-0.31,-1.13,-0.05
126,-0.31,-1.11,-0.03
127,-0.31,-1.11,-0.03
128,-0.31,-1.11,-0.03
129,-0.31,-1.11,-0.03
130,-0.31,-1.11,-0.03
131,-0.31,-1.11,-0.03
132,-0.31,-1.13,-0.03
133,-0.31,-1.11,-0.03
134,-0.31,-1.11,-0.03
135,-0.36,-0.76,0.4
136,-0.12,-0.83,2.5
137,-0.4,-1.25,-0.45
138,-0.39,-1.29,-0.88
139,-0.24,-0.96,2.5
140,-0.33,-1.14,-0.8
141,-0.42,-1.22,-1.36
142,-0.31,-0.91,1.68
143,-0.4,-1.05,0.77
144,-0.43,-1.23,-1.63
145,-0.31,-1.02,1.62
146,-0.3,-1.1,0.71
147,-0.39,-1.25,-2.53
148,-0.3,-1.13,0.52
149,-0.27,-1.07,1.61
150,-0.34,-1.22,-2.13
151,-0.27,-1.11,1.06
152,-0.3,-1.13,-0.45
153,-0.36,-1.22,-2.12
154,-0.3,-1.16,-0.52
155,-0.27,-1.08,0.72
156,-0.31,-1.13,-0.91
157,-0.27,-1.1,0.8
158,-0.3,-1.11,0.07
159,-0.36,-1.17,-1.6
160,-0.3,-1.13,0.43
161,-0.31,-1.08,0.9
162,-0.34,-1.11,-0.21
163,-0.33,-1.1,0.54
164,-0.33,-1.11,0.2
165,-0.34,-1.11,-0.57
166,-0.31,-1.11,0.28
167,-0.31,-1.11,0.41
168,-0.33,-1.13,-0.57
169,-0.3,-1.1,0.75
170,-0.3,-1.11,0.16
171,-0.33,-1.14,-0.88
172,-0.31,-1.14,-0.27
173,-0.33,-1.14,-0.33
174,-0.31,-1.13,-0.11
175,-0.3,-1.1,0.62
176,-0.31,-1.13,-0.06
177,-0.33,-1.14,-0.88
